subject,sessionIndex,rep,H.period,DD.period.x,UD.period.x,H.x,DD.x.a,UD.x.a,H.a,DD.a.t,UD.a.t,H.t,DD.t.1,UD.t.1,H.1,DD.1.7,UD.1.7,H.7,DD.7.p,UD.7.p,H.p,DD.p.a,UD.p.a,H.a,DD.a.d,UD.a.d,H.d,DD.d.n,UD.d.n,H.n,DD.n.Return,UD.n.Return,H.Return
subject2,7,25,0.1625740528,0.1794002056,0.0168261528,0.1265778542,0.1092708111,-0.0173070431,0.1758730412,0.2366039753,0.0607309341,0.1234791279,0.2061991692,0.0827200413,0.1446979046,0.2331299782,0.0884320736,0.1179769039,0.3342750072,0.2162981033,0.2244699001,0.2406799793,0.0162100792,0.1049220562,0.0360748768,-0.0688471794,0.1629300117,0.2440299988,0.081099987,0.1166510582,0.5078551769,0.3912041187,0.1320869923
subject2,8,1,0.1329131126,0.3569719791,0.2240588665,0.1318371296,0.1815779209,0.0497407913,0.1537470818,0.377010107,0.2232630253,0.1329638958,0.3015139103,0.1685500145,0.1429491043,0.247120142,0.1041710377,0.1090078354,0.3336548805,0.2246470451,0.1378359795,0.1237080097,-0.0141279697,0.1629750729,0.1032381058,-0.0597369671,0.1634340286,0.1794910431,0.0160570145,0.1273598671,0.2762978077,0.1489379406,0.1982381344
subject2,8,2,0.1430571079,0.1979811192,0.0549240112,0.0838749409,0.0739319324,-0.0099430084,0.172950983,0.222094059,0.0491430759,0.133854866,0.2416880131,0.107833147,0.1285238266,0.1934568882,0.0649330616,0.1185679436,0.313519001,0.1949510574,0.1636359692,0.1827011108,0.0190651417,0.1682980061,0.1101279259,-0.0581700802,0.1682999134,0.311661005,0.1433610916,0.1283800602,0.4111168385,0.2827367783,0.1233890057
subject2,8,3,0.1481230259,0.2139761448,0.0658531189,0.1231379509,0.1456217766,0.0224838257,0.1633121967,0.2121341228,0.0488219261,0.1373000145,0.2107539177,0.0734539032,0.1257960796,0.2054240704,0.0796279907,0.127767086,0.3358149529,0.2080478668,0.1957890987,0.178342104,-0.0174469948,0.1418049335,0.0726230145,-0.0691819191,0.1676719189,0.194152832,0.0264809132,0.1030311584,0.2721920013,0.1691608429,0.1299731731
subject2,8,4,0.1175661087,0.2719800472,0.1544139385,0.155559063,0.2320539951,0.0764949322,0.1587350369,0.2333118916,0.0745768547,0.1476631165,0.6130452156,0.4653820992,0.1398348808,0.2125267982,0.0726919174,0.1139781475,0.3187420368,0.2047638893,0.1633501053,0.2375450134,0.0741949081,0.1233079433,0.0649411678,-0.0583667755,0.1572949886,0.1726899147,0.0153949261,0.1239008904,0.3138809204,0.1899800301,0.126511097
subject2,8,5,0.1091468334,0.1786220074,0.069475174,0.1432650089,0.206111908,0.062846899,0.1492900848,0.2239589691,0.0746688843,0.1437559128,0.2870190144,0.1432631016,0.0984299183,0.1286680698,0.0302381516,0.12352705,0.332062006,0.208534956,0.1590638161,0.139362812,-0.019701004,0.1667261124,0.1543052197,-0.0124208927,0.1527678967,0.1630289555,0.0102610588,0.1150360107,0.2670240402,0.1519880295,0.1379518509
subject2,8,6,0.098304987,0.2474730015,0.1491680145,0.1458001137,0.1581521034,0.0123519897,0.1727509499,0.1935429573,0.0207920074,0.1183459759,0.2761118412,0.1577658653,0.1197481155,0.188970089,0.0692219734,0.0984239578,0.2836649418,0.185240984,0.1529829502,0.1290960312,-0.023886919,0.1384260654,0.0739541054,-0.0644719601,0.1487970352,0.1678910255,0.0190939903,0.0996899605,0.2307548523,0.1310648918,0.1405210495
subject2,8,7,0.1274681091,0.2268841267,0.0994160175,0.0976819992,0.0886278152,-0.009054184,0.188131094,0.2592201233,0.0710890293,0.1219549179,0.1995689869,0.077614069,0.1138679981,0.1793708801,0.065502882,0.1031780243,0.3030991554,0.1999211311,0.1524260044,0.1332650185,-0.0191609859,0.1486449242,0.1015079021,-0.047137022,0.1463549137,0.2069299221,0.0605750084,0.1078841686,0.281291008,0.1734068394,0.1145610809
subject2,8,8,0.1383800507,0.1592140198,0.0208339691,0.1359510422,0.1415941715,0.0056431293,0.1690700054,0.4190368652,0.2499668598,0.13560009,0.6406109333,0.5050108433,0.1069350243,0.1565160751,0.0495810509,0.0914239883,0.8255839348,0.7341599464,0.1324591637,0.1183071136,-0.01415205,0.1347389221,0.0758180618,-0.0589208603,0.1476998329,0.1682198048,0.0205199718,0.1120090485,0.2595641613,0.1475551128,0.1308159828
subject2,8,9,0.1419382095,0.2021341324,0.0601959229,0.143723011,0.1533629894,0.0096399784,0.1791598797,0.2238740921,0.0447142124,0.1303157806,0.2212889194,0.0909731388,0.1329929829,0.1881930828,0.0552000999,0.1023879051,0.3250629902,0.2226750851,0.1448988914,0.1500058174,0.005106926,0.1533050537,0.0876071453,-0.0656979084,0.1556179523,0.2311108112,0.0754928589,0.1130521297,0.3491880894,0.2361359596,0.1228499413
subject2,8,10,0.1459369659,0.275947094,0.130010128,0.0937800407,0.0886499882,-0.0051300526,0.1675219536,0.2487180233,0.0811960697,0.117153883,0.2651228905,0.1479690075,0.1241371632,0.1436290741,0.0194919109,0.1132330894,0.2990469933,0.1858139038,0.1428279877,0.1128399372,-0.0299880505,0.1434869766,0.0893499851,-0.0541369915,0.1406340599,0.158727169,0.0180931091,0.1193590164,0.2624599934,0.1431009769,0.1314439774
subject2,8,11,0.1281859875,0.185379982,0.0571939945,0.1264629364,0.1211481094,-0.005314827,0.1730358601,0.2039599419,0.0309240818,0.123333931,0.2259390354,0.1026051044,0.1181659698,0.1881940365,0.0700280666,0.1019048691,0.3385629654,0.2366580963,0.1283118725,0.1427178383,0.0144059658,0.1382880211,0.0671420097,-0.0711460114,0.1510272026,0.1970031261,0.0459759235,0.1029019356,0.2559709549,0.1530690193,0.1317899227
subject2,8,12,0.1429069042,0.3766000271,0.2336931229,0.1380739212,0.1671888828,0.0291149616,0.1682391167,0.1887931824,0.0205540657,0.1236379147,0.2384228706,0.114784956,0.1321520805,0.1820039749,0.0498518944,0.103415966,0.308784008,0.205368042,0.1519699097,0.1327469349,-0.0192229748,0.1501140594,0.0845360756,-0.0655779839,0.1478590965,0.2030789852,0.0552198887,0.1083929539,0.2870090008,0.1786160469,0.1289401054
subject2,8,13,0.0986921787,0.2175211906,0.1188290119,0.1198339462,0.168656826,0.0488228798,0.1612842083,0.2133250237,0.0520408154,0.1210720539,0.2065000534,0.0854279995,0.1287250519,0.2280879021,0.0993628502,0.098580122,0.3037490845,0.2051689625,0.186934948,0.1537270546,-0.0332078934,0.1484088898,0.0983390808,-0.050069809,0.1684818268,0.1946959496,0.0262141228,0.0953938961,0.2808868885,0.1854929924,0.1347961426
subject2,8,14,0.0910561085,0.3224060535,0.2313499451,0.1398758888,0.2097730637,0.0698971748,0.1331448555,0.2133049965,0.080160141,0.1235949993,0.2609059811,0.1373109818,0.1139528751,0.2229828835,0.1090300083,0.1003689766,0.344078064,0.2437090874,0.1397979259,0.1763029099,0.0365049839,0.1294760704,0.0663020611,-0.0631740093,0.1548290253,0.2165160179,0.0616869926,0.1336379051,0.4342169762,0.300579071,0.1516730785
subject2,8,15,0.0933299065,0.3314099312,0.2380800247,0.1192171574,0.1788861752,0.0596690178,0.1329050064,0.1897039413,0.0567989349,0.1317110062,0.2250919342,0.093380928,0.1186869144,0.2186479568,0.0999610424,0.0975241661,0.3035700321,0.206045866,0.1442930698,0.1819090843,0.0376160145,0.1282520294,0.0568218231,-0.0714302063,0.1530852318,0.1672232151,0.0141379833,0.1222097874,0.2723720074,0.15016222,0.1423149109
subject2,8,16,0.085283041,0.1404781342,0.0551950932,0.1390268803,0.147988081,0.0089612007,0.1825499535,0.1772239208,-0.0053260326,0.1347939968,0.2280910015,0.0932970047,0.1120100021,0.1831989288,0.0711889267,0.1039669514,0.2903881073,0.1864211559,0.1569809914,0.1381378174,-0.018843174,0.1416730881,0.0738990307,-0.0677740574,0.1548471451,0.2133040428,0.0584568977,0.1075129509,0.2909140587,0.1834011078,0.1439449787
subject2,8,17,0.149408102,0.2249000072,0.0754919052,0.1329681873,0.1474690437,0.0145008564,0.163629055,0.2105591297,0.0469300747,0.131980896,0.2542438507,0.1222629547,0.1186349392,0.2034649849,0.0848300457,0.0981311798,0.4374101162,0.3392789364,0.1622400284,0.2169489861,0.0547089577,0.151293993,0.0848770142,-0.0664169788,0.1532568932,0.1773240566,0.0240671635,0.0999109745,0.2728619576,0.172950983,0.1427190304
subject2,8,18,0.1483089924,0.1736431122,0.0253341198,0.1078100204,0.1270840168,0.0192739964,0.1656458378,0.1941800117,0.028534174,0.1236128807,0.2114369869,0.0878241062,0.134251833,0.2240898609,0.089838028,0.0871529579,0.2931041718,0.2059512138,0.1779158115,0.1573097706,-0.020606041,0.143362999,0.0745060444,-0.0688569546,0.168061018,0.1783151627,0.0102541447,0.1082448959,0.2577090263,0.1494641304,0.1389439106
subject2,8,19,0.1256389618,0.1561629772,0.0305240154,0.0881500244,0.0687949657,-0.0193550587,0.1925599575,0.2975299358,0.1049699783,0.1282792091,0.3317360878,0.2034568787,0.1121520996,0.2767651081,0.1646130085,0.0865550041,0.3011238575,0.2145688534,0.1703701019,0.1628530025,-0.0075170994,0.1228899956,0.0614700317,-0.0614199638,0.1489560604,0.1742761135,0.0253200531,0.108014822,0.2820188999,0.1740040779,0.1235480309
subject2,8,20,0.1251568794,0.2209229469,0.0957660675,0.1366200447,0.1708939075,0.0342738628,0.1506390572,0.1706860065,0.0200469494,0.1161270142,0.1971421242,0.08101511,0.1228578091,0.2334468365,0.1105890274,0.0989570618,0.3220160007,0.223058939,0.1388280392,0.1518070698,0.0129790306,0.1610400677,0.1067810059,-0.0542590618,0.1672000885,0.2050778866,0.0378777981,0.1119890213,0.2742950916,0.1623060703,0.1626439095
subject2,8,21,0.1330280304,0.2132499218,0.0802218914,0.1448450089,0.1501989365,0.0053539276,0.1542491913,0.2572071552,0.1029579639,0.1211149693,0.2247550488,0.1036400795,0.1290779114,0.2646617889,0.1355838776,0.0914971828,0.326346159,0.2348489761,0.1425569057,0.1782739162,0.0357170105,0.1076209545,0.0493791103,-0.0582418442,0.1675088406,0.1927850246,0.0252761841,0.1098108292,0.2675528526,0.1577420235,0.1592199802
subject2,8,22,0.1106779575,0.1710648537,0.0603868961,0.1478509903,0.1725001335,0.0246491432,0.1782410145,0.1738848686,-0.0043561459,0.1336159706,0.2317450047,0.098129034,0.1377880573,0.2126269341,0.0748388767,0.1083672047,0.3283481598,0.2199809551,0.1529018879,0.1574299335,0.0045280457,0.1534149647,0.1021840572,-0.0512309074,0.1615569592,0.2266030312,0.065046072,0.1231539249,0.2414429188,0.1182889938,0.1497690678
subject2,8,23,0.1440958977,0.4433369637,0.299241066,0.1064670086,0.1611988544,0.0547318459,0.1335361004,0.2624599934,0.128923893,0.1285431385,0.2231740952,0.0946309566,0.1203629971,0.1911931038,0.0708301067,0.109416008,0.3351049423,0.2256889343,0.1479070187,0.1713690758,0.0234620571,0.1394128799,0.0797848701,-0.0596280098,0.1482560635,0.1751770973,0.0269210339,0.1071689129,0.2657668591,0.1585979462,0.1330499649
subject2,8,24,0.1376309395,0.3018798828,0.1642489433,0.1323809624,0.1420171261,0.0096361637,0.1641008854,0.2403728962,0.0762720108,0.0975790024,0.2321610451,0.1345820427,0.1320810318,0.2182691097,0.0861880779,0.1018218994,0.2824058533,0.1805839539,0.1668710709,0.1545751095,-0.0122959614,0.1317520142,0.0632529259,-0.0684990883,0.1669750214,0.1594529152,-0.0075221062,0.155246973,0.2911310196,0.1358840466,0.1429259777
subject2,8,25,0.1479408741,0.2984030247,0.1504621506,0.1150758266,0.146737814,0.0316619873,0.15391922,0.2230210304,0.0691018105,0.1289241314,0.2220680714,0.09314394,0.1280469894,0.2325060368,0.1044590473,0.0887060165,0.2784888744,0.1897828579,0.1593401432,0.1354870796,-0.0238530636,0.1413359642,0.068292141,-0.0730438232,0.1627159119,0.1681718826,0.0054559708,0.1175260544,0.2701818943,0.1526558399,0.1402590275
subject2,9,1,0.1475300789,0.2173140049,0.069783926,0.1422429085,0.108412981,-0.0338299274,0.1878139973,0.2730059624,0.0851919651,0.1285040379,0.191614151,0.0631101131,0.1430699825,0.1931188107,0.0500488281,0.1032869816,0.2736940384,0.1704070568,0.1931519508,0.1071050167,-0.0860469341,0.1601729393,0.1017160416,-0.0584568977,0.163214922,0.17572999,0.0125150681,0.1209380627,0.2590260506,0.1380879879,0.1356070042
subject2,9,2,0.1215379238,0.1768460274,0.0553081036,0.1492409706,0.1671738625,0.0179328918,0.1828022003,0.2092401981,0.0264379978,0.1367838383,0.2072198391,0.0704360008,0.1319711208,0.1276960373,-0.0042750835,0.1114230156,0.3556270599,0.2442040443,0.1841719151,0.1894319057,0.0052599907,0.1432950497,0.0830509663,-0.0602440834,0.1535031796,0.1948060989,0.0413029194,0.1084969044,0.335310936,0.2268140316,0.1629681587
subject2,9,3,0.1342580318,0.2438499928,0.1095919609,0.1379101276,0.1574470997,0.019536972,0.1785140038,0.2441210747,0.0656070709,0.1727490425,0.7610559464,0.5883069038,0.0987410545,0.2232000828,0.1244590282,0.1040389538,0.2745268345,0.1704878807,0.1571860313,0.1271510124,-0.0300350189,0.1633181572,0.085529089,-0.0777890682,0.1691279411,0.1291098595,-0.0400180817,0.1175510883,0.246846199,0.1292951107,0.1241838932
subject2,9,4,0.167952776,0.2396249771,0.0716722012,0.0858778954,0.071573019,-0.0143048763,0.16305089,0.3229877949,0.1599369049,0.1438910961,0.3656241894,0.2217330933,0.1430230141,0.2284069061,0.0853838921,0.1190979481,0.2972390652,0.1781411171,0.1633088589,0.167785883,0.0044770241,0.1589610577,0.0903069973,-0.0686540604,0.1628870964,0.1438231468,-0.0190639496,0.1135690212,0.2487158775,0.1351468563,0.1366951466
subject2,9,5,0.0880069733,0.1442070007,0.0562000275,0.1237640381,0.1378798485,0.0141158104,0.163120985,0.1740381718,0.0109171867,0.142387867,0.2314929962,0.0891051292,0.1341500282,0.1479399204,0.0137898922,0.11332798,0.3084161282,0.1950881481,0.1589648724,0.119399786,-0.0395650864,0.1532161236,0.0938870907,-0.0593290329,0.1481881142,0.1830201149,0.0348320007,0.1188499928,0.233137846,0.1142878532,0.1346189976
subject2,9,6,0.1365971565,0.21550107,0.0789039135,0.1307041645,0.1247329712,-0.0059711933,0.1850750446,0.2106311321,0.0255560875,0.1341500282,0.3023078442,0.1681578159,0.121981144,0.1814351082,0.0594539642,0.1130890846,0.3038260937,0.190737009,0.1570248604,0.1379117966,-0.0191130638,0.1480181217,0.0895750523,-0.0584430695,0.1333019733,0.1529271603,0.0196251869,0.1044509411,0.3541538715,0.2497029305,0.1316480637
subject2,9,7,0.1421830654,0.205354929,0.0631718636,0.1094601154,0.1201021671,0.0106420517,0.1729998589,0.1944088936,0.0214090347,0.1226251125,0.2257258892,0.1031007767,0.1380281448,0.1601150036,0.0220868587,0.1067950726,0.2876951694,0.1809000969,0.1519758701,0.1335299015,-0.0184459686,0.1425490379,0.0836200714,-0.0589289665,0.1489360332,0.1635019779,0.0145659447,0.1086230278,0.2279438972,0.1193208694,0.1583662033
subject2,9,8,0.1379489899,0.1691019535,0.0311529636,0.0902919769,0.0654270649,-0.024864912,0.180934906,0.2367329597,0.0557980537,0.1312758923,0.2119510174,0.0806751251,0.1175010204,0.1775009632,0.0599999428,0.1137149334,0.3683869839,0.2546720505,0.1452920437,0.2236680985,0.0783760548,0.1560750008,0.0830128193,-0.0730621815,0.1481440067,0.3326661587,0.1845221519,0.1223978996,0.3304870129,0.2080891132,0.1131179333
subject2,9,9,0.1427750587,0.217135191,0.0743601322,0.1377429962,0.1197550297,-0.0179879665,0.1715679169,0.2123818398,0.0408139229,0.1341891289,0.3008151054,0.1666259766,0.1235499382,0.158550024,0.0350000858,0.1090428829,0.2995228767,0.1904799938,0.152007103,0.1354250908,-0.0165820122,0.1413519382,0.0666589737,-0.0746929646,0.1686909199,0.1919989586,0.0233080387,0.1069540977,0.2459731102,0.1390190125,0.1159579754
subject2,9,10,0.1228969097,0.1720650196,0.0491681099,0.2292308807,0.2238459587,-0.005384922,0.1876399517,0.2022438049,0.0146038532,0.1442501545,0.2671380043,0.1228878498,0.1228001118,0.1095831394,-0.0132169724,0.108025074,0.2932560444,0.1852309704,0.152438879,0.1276550293,-0.0247838497,0.1512238979,0.087086916,-0.064136982,0.163918972,0.1841330528,0.0202140808,0.1201329231,0.2745399475,0.1544070244,0.1285710335
subject2,9,11,0.1509997845,0.2273898125,0.076390028,0.1512680054,0.137029171,-0.0142388344,0.2023539543,0.2075538635,0.0051999092,0.1296300888,0.2520310879,0.1224009991,0.1316919327,0.1733748913,0.0416829586,0.1191370487,0.3242361546,0.2050991058,0.1525988579,0.148113966,-0.0044848919,0.112901926,0.049890995,-0.063010931,0.1530189514,0.1937680244,0.040749073,0.1122379303,0.2512829304,0.1390450001,0.1281309128
subject2,9,12,0.1328580379,0.231595993,0.0987379551,0.1429920197,0.1595220566,0.0165300369,0.1961369514,0.287940979,0.0918040276,0.136826992,0.4285919666,0.2917649746,0.1132390499,0.2231080532,0.1098690033,0.0983910561,0.3923149109,0.2939238548,0.1529741287,0.1929121017,0.039937973,0.1730160713,0.2229959965,0.0499799252,0.1729300022,0.2180240154,0.0450940132,0.0890579224,0.2183408737,0.1292829514,0.1378540993
subject2,9,13,0.1413140297,0.3006570339,0.1593430042,0.1283929348,0.1721999645,0.0438070297,0.173279047,0.2489070892,0.0756280422,0.1281819344,0.7560098171,0.6278278828,0.1197090149,0.1651771069,0.045468092,0.0872919559,0.3219399452,0.2346479893,0.1530029774,0.2026650906,0.0496621132,0.1243889332,0.0450088978,-0.0793800354,0.1573331356,0.2083499432,0.0510168076,0.0945181847,0.4173710346,0.32285285,0.1363360882
subject2,9,14,0.0878798962,0.5251188278,0.4372389317,0.1276190281,0.1866002083,0.0589811802,0.1481649876,0.204515934,0.0563509464,0.1328349113,0.2853958607,0.1525609493,0.1365320683,0.196449995,0.0599179268,0.1002950668,0.2961711884,0.1958761215,0.1583688259,0.1236069202,-0.0347619057,0.1720240116,0.0988779068,-0.0731461048,0.1557340622,0.1693332195,0.0135991573,0.0974397659,0.27541399,0.1779742241,0.1375048161
subject2,9,15,0.1200690269,0.2895689011,0.1694998741,0.0926721096,0.2659780979,0.1733059883,0.1734280586,0.2683298588,0.0949018002,0.1327581406,0.2509541512,0.1181960106,0.1279058456,0.1732208729,0.0453150272,0.1038520336,0.2994391918,0.1955871582,0.1434898376,0.1184039116,-0.0250859261,0.1633229256,0.1049249172,-0.0583980083,0.1725759506,0.1880431175,0.0154671669,0.0987868309,0.2614679337,0.1626811028,0.1387460232
subject2,9,16,0.1311280727,0.4052410126,0.2741129398,0.1435270309,0.1875259876,0.0439989567,0.1633090973,0.2339770794,0.0706679821,0.1331620216,0.2815849781,0.1484229565,0.1322290897,0.2337770462,0.1015479565,0.0971879959,0.3210599422,0.2238719463,0.1738879681,0.1791551113,0.0052671432,0.152217865,0.0885179043,-0.0636999607,0.1824600697,0.1733629704,-0.0090970993,0.0939021111,0.2722611427,0.1783590317,0.1328339577
subject2,9,17,0.1473100185,0.227091074,0.0797810555,0.0986289978,0.0843720436,-0.0142569542,0.2021999359,0.2724809647,0.0702810287,0.1211650372,0.2906019688,0.1694369316,0.1138000488,0.3237609863,0.2099609375,0.1030271053,0.2974741459,0.1944470406,0.1627399921,0.1384358406,-0.0243041515,0.2123479843,0.1488950253,-0.0634529591,0.1834089756,0.1936740875,0.0102651119,0.1036829948,0.3069899082,0.2033069134,0.1158521175
subject2,9,18,0.1082849503,0.3114490509,0.2031641006,0.1782939434,0.1235158443,-0.0547780991,0.2375719547,0.3484790325,0.1109070778,0.1364910603,0.2352359295,0.0987448692,0.1333010197,0.1587581635,0.0254571438,0.0932199955,0.2884049416,0.1951849461,0.1575829983,0.1438519955,-0.0137310028,0.1818430424,0.1188030243,-0.0630400181,0.173416853,0.1290400028,-0.0443768501,0.1031720638,0.2925758362,0.1894037724,0.1324419975
subject2,9,19,0.1384489536,0.5155508518,0.3771018982,0.1633610725,0.2262542248,0.0628931522,0.1876738071,0.263614893,0.0759410858,0.1282579899,0.3112399578,0.1829819679,0.115983963,0.1564481258,0.0404641628,0.093888998,0.3242769241,0.2303879261,0.1542320251,0.138078928,-0.0161530972,0.1704390049,0.0884671211,-0.0819718838,0.2103610039,0.2642350197,0.0538740158,0.1028029919,0.3085939884,0.2057909966,0.144977808
subject2,9,20,0.1369950771,0.2059180737,0.0689229965,0.1135950089,0.139195919,0.0256009102,0.2087600231,0.2978699207,0.0891098976,0.1377360821,0.3002359867,0.1624999046,0.1383841038,0.1143450737,-0.0240390301,0.1134829521,0.3329529762,0.2194700241,0.1428501606,0.1679711342,0.0251209736,0.1584620476,0.0743329525,-0.0841290951,0.123718977,0.1564610004,0.0327420235,0.1153919697,0.2991199493,0.1837279797,0.1181030273
subject2,9,21,0.1326811314,0.4513511658,0.3186700344,0.1569268703,0.2058968544,0.0489699841,0.1545441151,0.2294631004,0.0749189854,0.1263408661,0.2255399227,0.0991990566,0.1137180328,0.1690790653,0.0553610325,0.1082379818,0.3024630547,0.1942250729,0.1588997841,0.1540408134,-0.0048589706,0.1668629646,0.0953681469,-0.0714948177,0.1738798618,0.1685318947,-0.0053479671,0.1142561436,0.2914419174,0.1771857738,0.1433281899
subject2,9,22,0.1160399914,0.2054049969,0.0893650055,0.0901460648,0.0763661861,-0.0137798786,0.1901898384,0.2767879963,0.0865981579,0.1072659492,0.2301537991,0.1228878498,0.1184561253,0.2188529968,0.1003968716,0.1134572029,0.3227570057,0.2092998028,0.143830061,0.1628119946,0.0189819336,0.129278183,0.0599400997,-0.0693380833,0.1533379555,0.1733269691,0.0199890137,0.0947990417,0.4113941193,0.3165950775,0.114276886
